"Project","Feature","RelativePath","FileName","ClassName","BaseClass"
"staff_petrol_pump_app","auth","G:\desktop app genuine\staff_petrol_pump_app\lib\features\auth\presentation\screens\force_password_change_screen.dart","force_password_change_screen.dart","ForcePasswordChangeScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","auth","G:\desktop app genuine\staff_petrol_pump_app\lib\features\auth\presentation\screens\login_screen.dart","login_screen.dart","LoginScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","billing","G:\desktop app genuine\staff_petrol_pump_app\lib\features\billing\billing_screen.dart","billing_screen.dart","BillingScreen","StatelessWidget"
"staff_petrol_pump_app","dashboard","G:\desktop app genuine\staff_petrol_pump_app\lib\features\dashboard\dashboard_screen.dart","dashboard_screen.dart","DashboardScreen","StatelessWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\add_staff_screen.dart","add_staff_screen.dart","AddStaffScreen","StatelessWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\amount_entry_screen.dart","amount_entry_screen.dart","AmountEntryScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\payment_failed_screen.dart","payment_failed_screen.dart","PaymentFailedScreen","ConsumerWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\payment_success_screen.dart","payment_success_screen.dart","PaymentSuccessScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\qr_display_screen.dart","qr_display_screen.dart","QRDisplayScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\revenue_dashboard_screen.dart","revenue_dashboard_screen.dart","RevenueDashboardScreen","StatelessWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_detail_screen.dart","staff_detail_screen.dart","StaffDetailScreen","StatelessWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_list_screen.dart","staff_list_screen.dart","StaffListScreen","StatelessWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_mobile_dashboard.dart","staff_mobile_dashboard.dart","StaffMobileDashboard","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_profile_screen.dart","staff_profile_screen.dart","StaffProfileScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_quick_pay_screen.dart","staff_quick_pay_screen.dart","StaffQuickPayScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_shift_summary_screen.dart","staff_shift_summary_screen.dart","StaffShiftSummaryScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_transactions_screen.dart","staff_transactions_screen.dart","StaffTransactionsScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","petrol_pump","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\screens\petrol_pump_dashboard_screen.dart","petrol_pump_dashboard_screen.dart","PetrolPumpDashboardScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","splash","G:\desktop app genuine\staff_petrol_pump_app\lib\features\splash\presentation\screens\splash_screen.dart","splash_screen.dart","SplashScreen","ConsumerStatefulWidget"
"staff_petrol_pump_app","tenant","G:\desktop app genuine\staff_petrol_pump_app\lib\features\tenant\tenant_list_screen.dart","tenant_list_screen.dart","TenantListScreen","StatelessWidget"
"staff_petrol_pump_app","users","G:\desktop app genuine\staff_petrol_pump_app\lib\features\users\user_list_screen.dart","user_list_screen.dart","UserListScreen","StatelessWidget"
"staff_petrol_pump_app","core/general","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\403_page.dart","403_page.dart","ForbiddenPage","StatelessWidget"
"staff_petrol_pump_app","core/general","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\license_page.dart","license_page.dart","LicensePage","StatefulWidget"
"staff_petrol_pump_app","core/general","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\main_login_page.dart","main_login_page.dart","MainLoginPage","ConsumerStatefulWidget"
